"parameter_id","test_id","test_code","parameter_code","parameter_name","value_type","unit","display_order","is_mandatory","is_active","lifecycle_status","formula","options","reference_status"
"48f23e65-abf2-4a9b-bfa6-b23f7cf2b188","c00fdad4-2dbc-44fc-8342-3bbfa2d8854a","CYT-0012","CYT-0012","CSF Cytology","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"d6af6e92-ef4e-4359-8cea-13bbe2b3b97b","9fb504da-ab2a-4bb8-960c-ace5510eb631","CYT-0013","CYT-0013","Urine Cytology","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"02515091-8f44-49c3-a788-07b635bbc994","2a5e014b-2f5f-428d-8e3e-aacfd84c0c95","CYT-0014","CYT-0014","Sputum Cytology","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"1bbf61a9-7fc7-49e5-a06a-839e8805edbb","150c41b8-ca2f-43d5-a211-8f8458b01497","CYT-0015","CYT-0015","BAL Cytology","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"37cfb009-ee4b-451c-bc80-6fab3beb81da","bed31b7b-845a-418a-a7a7-3c0d03177758","CYT-0016","CYT-0016","Brush Cytology","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"64058c82-d2b4-43f8-98fc-088dd3303be1","12849b7e-b9f5-4837-bbb1-f834e12c5b45","CYT-0017","CYT-0017","Imprint Cytology","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"dbf2e400-b8f5-43e4-ab7c-20b16ecc1937","27789ff3-6c0b-4c4f-8e40-ce8e21f198d8","CYT-0018","CYT-0018","Cell Block Preparation","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"0ebacc5b-4410-4b00-be2e-68828042a1fb","52165ea0-4741-4bde-a590-fab693d42ceb","END-0001","END-0001","TSH","Numeric","µIU/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"222f25c8-e1ef-4038-960e-4819fdc9167b","8a5bd95d-bf55-47e6-8ee1-82b4358e70e7","END-0002","END-0002","Free T4 (FT4)","Numeric","ng/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"18359d7b-ef42-4847-ace7-4ddb058422b4","d0bfc69a-74cc-4ce9-ba42-0953b877ce43","END-0003","END-0003","Free T3 (FT3)","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"24492a1e-bbdf-4590-bd6f-7da61d71e05c","817437d8-4e76-452f-ba6c-38d8dec8794c","END-0004","END-0004","Total T4","Numeric","µg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"7d6b7651-0f14-4619-8e7c-7da40532d686","6300981c-970c-4741-9fcc-cc6be1fb44b3","END-0005","END-0005","Total T3","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"fd97e13b-6f9d-42a4-88b6-cad34e8056dc","20ebf6ee-400c-418c-945a-a419c610e98d","END-0006","END-0006","Anti-TPO Antibody","Numeric","IU/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"505f02f3-fbf0-404a-bf79-d971ad73ed9c","d926c0f8-23a7-4006-9a91-2db716ba805c","END-0007","END-0007","Anti-Thyroglobulin Antibody","Numeric","IU/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"f7128fb5-79ac-4dc5-b0fa-29ec255289b3","5ae76cbf-abda-4a79-b82d-5ca2b9284d2c","END-0008","END-0008","Thyroglobulin","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"4cf734fe-b10d-42e7-9547-f7bdd7ea3c5e","73f1f23e-62b4-4e4e-8903-2347b5b75525","END-0009","END-0009","TSH Receptor Antibody (TRAb)","Numeric","IU/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"5f9d2124-fa2e-4834-b308-1949607c1335","b332bec0-562d-45cd-a26c-a3e8ce74d4d9","END-0010","END-0010","Thyroid Stimulating Immunoglobulin (TSI)","Numeric","%/IU/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"a39a8f4f-727d-4208-8c79-2cfae002609a","dab39a53-a030-489d-b7d2-1adf71971854","END-0011","END-0011","PTH, Intact","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"592dee24-25e1-486f-afc6-e7b88d7c0699","2e38e9c1-f0ae-4264-939f-7054212d9ba3","END-0012","END-0012","Calcitonin","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"fe04e102-f7d5-4bbb-a233-25a330484bbe","e1bcd383-f8db-4ce9-93d0-11aaa8f10fa3","END-0013","END-0013","Cortisol, 8 AM","Numeric","µg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"b987ce4d-42b3-4d63-b001-c5a28dbe4684","a79e2ab4-0d65-4fc2-92c1-6f5673f9dc3e","END-0014","END-0014","Cortisol, 4 PM","Numeric","µg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"c366e131-455d-40c2-bd88-67586cb34bb0","cc2d19ca-c108-40e5-a4c0-36114fc11227","END-0015","END-0015","ACTH","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"e094055d-3582-4d2c-bc81-2073877489d1","dac58791-b398-49ad-8ec1-6953cfc58d03","END-0016","END-0016","DHEA-S","Numeric","µg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"e837520c-55aa-40b6-b524-16fe0535394b","963cc486-98a2-4b38-a606-72010c90c0ba","END-0017","END-0017","DHEA","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"541bb3d3-57a3-49f9-92e8-33a0482d8fbb","499e9394-598d-4520-8931-cf1d9829ea4e","END-0018","END-0018","Aldosterone","Numeric","ng/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"727538c5-ce56-4850-b736-01de398c25bc","44073006-e22a-46b8-8160-7dd96babcffe","END-0019","END-0019","Plasma Renin Activity","Numeric","ng/mL/hr","1","TRUE","TRUE","Active","","","CONFIGURED"
"10797e1d-eaac-4336-ab76-132eeb0024a4","f3e39418-8205-4fc9-9ae4-0717962f7b4e","END-0020","END-0020","Direct Renin","Numeric","mIU/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"993f90da-539c-492f-84a1-d4eb6af9e091","71937504-5643-4802-bb66-9b650df344a6","END-0021","END-0021","Aldosterone/Renin Ratio","Numeric","ratio","1","TRUE","TRUE","Active","","","CONFIGURED"
"4692f410-ab3c-4a08-b6ec-f0f6ba141847","cdc3e05a-4279-4ac9-a1b6-93ddc1d2a5bf","END-0022","END-0022","Growth Hormone (GH)","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"788f43f9-0d6c-4d8f-a3c7-800318f52bca","5b898021-8442-41f1-a0af-fa2f382f1ce1","END-0023","END-0023","IGF-1","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"bd8936c8-153e-489e-a25e-2788244f9a18","9bacdf95-b165-44ce-91d6-58859dc6d640","END-0024","END-0024","IGFBP-3","Numeric","mg/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"99fe2680-35a6-4f7a-b2af-79920a8ea9ac","48b583e2-0c39-49a2-bfe9-60ea757db9c6","END-0025","END-0025","Prolactin","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"a28909ef-e251-4b69-89f7-a815e378a1ac","05e4cead-e07e-4549-a397-3e35c2d51d8b","END-0026","END-0026","Macroprolactin","Numeric","% recovery","1","TRUE","TRUE","Active","","","CONFIGURED"
"9f54e14f-212f-4287-930a-993ef093a691","8a4857d2-8d44-4c94-ad6e-8edb98ea6d84","END-0027","END-0027","FSH","Numeric","mIU/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"d9a980a8-509d-43d7-b54c-56804053dc66","2bf12ab4-3db0-4ea7-af6d-0e28ffc637db","END-0028","END-0028","LH","Numeric","mIU/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"269eb48d-af82-49c8-bd0b-76a8805eadb0","289b04ca-8038-4f96-b001-954de79f9c45","END-0029","END-0029","Estradiol (E2)","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"3d50adc7-8073-4a1c-bae9-75b2b1457abb","f8aefe68-d7c3-48a9-afa7-75f233f55fc2","END-0030","END-0030","Progesterone","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"4b36d4a4-5981-41a1-986c-d8cc4940c80d","d5586451-406f-4a1f-ad02-f57ba6c10bb5","END-0031","END-0031","Testosterone, Total","Numeric","ng/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"9dec5b23-1c8d-4c4c-9c99-b95191645ad5","9cbc2404-86df-400c-8171-ed24b107422f","END-0032","END-0032","Testosterone, Free","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"3a1fbe11-fa1b-4543-adc9-cd2db5174f71","ad0b180d-8967-4911-80e1-54f0ca144a7b","END-0033","END-0033","SHBG","Numeric","nmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"7ab8f023-df9d-4f21-99d8-8091c8e30717","dca51182-1158-4566-8fb3-9711d0494056","END-0034","END-0034","Free Androgen Index","Numeric","index","1","TRUE","TRUE","Active","","","CONFIGURED"
"1b945341-f30b-4742-af6a-fcc09b143bfc","be5361ce-ad60-41b4-a0aa-d16e8c1efa44","END-0035","END-0035","Androstenedione","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"a5454f5c-0bd9-4b79-b728-f9a08e4f3dc5","f0afe02c-82c1-4bdc-92a2-27a26a1e5284","END-0036","END-0036","17-OH Progesterone","Numeric","ng/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"94d63ac0-4983-41c6-8507-612e4d1d8d7a","2bdd6231-3e3f-4e18-8c32-39ccdd3501b7","END-0037","END-0037","AMH","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"e84fed16-edd1-411a-af7c-c04811bc9a23","4b03e774-7b54-470c-aa32-c5adf8ee3f23","END-0038","END-0038","Inhibin B","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"6820b077-8fda-453a-83b9-aa9cd2bd64b4","03733900-4869-4b77-b9ce-c060f7d6e8c1","END-0039","END-0039","Beta-hCG, Quantitative","Numeric","mIU/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"cf2a8ab3-53a2-4ea6-8353-83df3eccab46","640f6c7a-6ae9-4190-8276-a9d318202c69","END-0040","END-0040","Beta-hCG, Qualitative","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"d63a536c-d0ae-4b1a-9ea7-2a2187eeb365","9d98d1f3-844a-40cb-a2e3-7553fbd3b9f2","END-0041","END-0041","Insulin, Fasting","Numeric","µIU/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"53fb6821-eff0-4ebe-817a-2d15e7582046","83af71a2-ecc0-49c0-b178-840080405042","END-0042","END-0042","Insulin, Postprandial","Numeric","µIU/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"a1f9bd5b-308e-40d7-af46-5ba08b6f6afb","27495bd7-c0c0-49a1-baa4-92701dc5f23c","END-0043","END-0043","C-Peptide, Fasting","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"f89541b7-438c-4b65-9836-6ed699835401","24db8546-6a09-4d51-bd87-9ff99d6486d2","END-0044","END-0044","C-Peptide, Postprandial","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"ea8aadff-3ea7-4759-95f3-77b6b88b186d","3751e44b-a81e-4029-9ff3-1e5cbf950ee3","END-0045","END-0045","HOMA-IR","Numeric","index","1","TRUE","TRUE","Active","","","CONFIGURED"
"20aa9aa6-43c1-4145-927b-6c835733cb52","9f6ea936-5c51-4002-863f-ddf53b6dcc3a","END-0046","END-0046","Leptin","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"feba5e0a-737c-4a66-9545-3598c19eda25","1102aac7-f417-432d-b54e-fb85834b0604","END-0047","END-0047","Adiponectin","Numeric","µg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"e3b6cbd0-c204-4d63-8adc-8a89915d590e","cc31987b-0741-4dfc-be78-94ebe455b5bb","END-0048","END-0048","Erythropoietin","Numeric","mIU/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"6819d767-dac6-46f9-8440-47674ba5aebe","f2a27604-704c-47ae-ab8d-44c8b7cbdcc5","END-0049","END-0049","Gastrin","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"ea27c7ac-68fd-4f71-9833-bc7481bc47e2","ec09becb-d428-4c8e-99a4-be436608c2eb","END-0050","END-0050","Insulin-like Growth Factor 2","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"10f21441-a887-4de0-a762-5bfe58ae3884","d965542d-a756-4aae-9b23-39c3cd2faf0e","END-0051","END-0051","Chromogranin A","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"7c78bce0-7504-493d-b5bd-7c2f3a808824","9fbb5cba-6b09-4dbf-bff7-f6f08f7d3e7b","END-0052","END-0052","Serotonin, Serum","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"6e34e331-4d7f-4b36-bf90-0a4e886ca65c","1b3a4edc-220c-4390-9f81-37305afe859b","END-0053","END-0053","Melatonin","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"6b0e3b8a-cfdf-43c3-a7f9-86ad1c7d6233","1cd6c4ee-9fff-4961-b84b-da9d4cb1603f","END-0054","END-0054","ADH / Vasopressin","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"2c4ef1de-5647-4d2d-b0a5-cc571e5e8878","0329c073-6f15-4e32-86c6-31392518e1c2","END-0055","END-0055","Copeptin","Numeric","pmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"bfe54436-7398-4a5e-a0ea-6d66854c7688","28c24d96-3a6c-4906-b1b5-a7d5e87d3737","END-0056","END-0056-01","Fasting Glucose (0 min)","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"7ae49b4f-2369-40cb-a6d2-127f84c0089f","28c24d96-3a6c-4906-b1b5-a7d5e87d3737","END-0056","END-0056-02","1-Hour Glucose (60 min)","Numeric","mg/dL","2","TRUE","TRUE","Active","","","CONFIGURED"
"7d70bce7-2bad-4801-851a-4bcf01b47cb4","28c24d96-3a6c-4906-b1b5-a7d5e87d3737","END-0056","END-0056-03","2-Hour Glucose (120 min)","Numeric","mg/dL","3","TRUE","TRUE","Active","","","CONFIGURED"
"2f9042f7-1a63-460c-8a7c-dd37775a79ff","0056380c-61bf-48c0-b81c-cd2fdabcf421","END-0057","END-0057-01","Fasting Glucose (0 min)","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"065379db-0101-4fa5-b342-58668e5e433d","0056380c-61bf-48c0-b81c-cd2fdabcf421","END-0057","END-0057-02","1-Hour Glucose (60 min)","Numeric","mg/dL","2","TRUE","TRUE","Active","","","CONFIGURED"
"148f209a-eff1-4e5f-a215-231bb933f8a5","0056380c-61bf-48c0-b81c-cd2fdabcf421","END-0057","END-0057-03","2-Hour Glucose (120 min)","Numeric","mg/dL","3","TRUE","TRUE","Active","","","CONFIGURED"
"f9a5abe9-4952-4241-836c-c691d6ffbf95","24dea4b3-77e7-4bc0-9f4b-14b5912d1c2e","END-0058","END-0058-01","1-Hour Post-50g Glucose","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"26cf2d64-628d-44b4-8f52-b4d70353fba3","316cc36e-ad60-49fa-b93c-a64b50d6cb7f","END-0059","END-0059-01","Baseline Cortisol (8 AM)","Numeric","µg/dL","1","FALSE","TRUE","Active","","","CONFIGURED"
"abdc500e-1601-4b72-a1b2-50cd348dd50d","316cc36e-ad60-49fa-b93c-a64b50d6cb7f","END-0059","END-0059-02","Post-1mg Dex Cortisol (8 AM)","Numeric","µg/dL","2","TRUE","TRUE","Active","","","CONFIGURED"
"7fcd2d26-c787-48f3-a666-d5898299eb95","85e023b8-7567-43e4-ae0c-0bf13a066339","END-0060","END-0060-01","Baseline Cortisol (Day 0, 8 AM)","Numeric","µg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"78957713-6f64-454d-8297-cad212cbdbaa","85e023b8-7567-43e4-ae0c-0bf13a066339","END-0060","END-0060-02","Post-LDDST Cortisol (Day 2, 8 AM)","Numeric","µg/dL","2","TRUE","TRUE","Active","","","CONFIGURED"
"9a71abd9-a82f-49b3-a800-f002c3f22d3a","f818b23a-a502-4908-b775-131719206c73","END-0061","END-0061-01","Baseline Cortisol (0 hr)","Numeric","µg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"e03d8a27-0a52-4f2f-b692-840959b59db0","f818b23a-a502-4908-b775-131719206c73","END-0061","END-0061-02","Post-HDDST Cortisol (8 AM)","Numeric","µg/dL","2","TRUE","TRUE","Active","","","CONFIGURED"
"2ad8bf31-f2b9-403e-8c43-afd1da1867d6","f818b23a-a502-4908-b775-131719206c73","END-0061","END-0061-03","Suppression Percentage","Calculated","%","3","TRUE","TRUE","Active","((Baseline - Post) / Baseline) * 100","","CONFIGURED"
"c9cc9788-038b-4850-b326-2219f67c636f","66099bed-0083-4944-833c-327efa6d8f48","END-0062","END-0062-01","Cortisol Baseline (0 min)","Numeric","µg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"15caa2ff-ba93-44f4-9baf-75beb5c7af8e","66099bed-0083-4944-833c-327efa6d8f48","END-0062","END-0062-02","Cortisol 30 min Post-ACTH","Numeric","µg/dL","2","TRUE","TRUE","Active","","","CONFIGURED"
"779e3848-7c9e-4184-a25c-54fbb554f4b7","66099bed-0083-4944-833c-327efa6d8f48","END-0062","END-0062-03","Cortisol 60 min Post-ACTH","Numeric","µg/dL","3","TRUE","TRUE","Active","","","CONFIGURED"
"53d678e8-d502-4610-bc1f-fdb30d163297","250b86d6-3300-4bd8-ae81-d038ed116210","END-0063","END-0063-01","GH Baseline (0 min)","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"fdd8db9b-2349-4735-bef3-2e8287012db6","250b86d6-3300-4bd8-ae81-d038ed116210","END-0063","END-0063-02","GH 30 min","Numeric","ng/mL","2","TRUE","TRUE","Active","","","CONFIGURED"
"3d09e7fc-9ab1-47bb-844e-6e5b46c242f0","250b86d6-3300-4bd8-ae81-d038ed116210","END-0063","END-0063-03","GH 60 min","Numeric","ng/mL","3","TRUE","TRUE","Active","","","CONFIGURED"
"fc793b6c-e66c-4617-b4ab-2176237a99a0","250b86d6-3300-4bd8-ae81-d038ed116210","END-0063","END-0063-04","GH 90 min","Numeric","ng/mL","4","TRUE","TRUE","Active","","","CONFIGURED"
"d6bcd06a-be4e-43e3-aaeb-21bf3de5e715","250b86d6-3300-4bd8-ae81-d038ed116210","END-0063","END-0063-05","GH 120 min","Numeric","ng/mL","5","TRUE","TRUE","Active","","","CONFIGURED"
"6ee88183-e52d-4728-867e-a6c9e58f3996","3db3d775-b93a-4af5-a5f4-c127edf62f02","END-0064","END-0064-01","Stimulating Agent","Text","","1","FALSE","TRUE","Active","","","REFERENCE_PENDING"
"31bfbc4c-bd20-4b4d-b0c2-9794d825ec74","3db3d775-b93a-4af5-a5f4-c127edf62f02","END-0064","END-0064-02","GH Baseline (0 min)","Numeric","ng/mL","2","TRUE","TRUE","Active","","","CONFIGURED"
"ccc0451c-aa5c-4a2d-b016-8db445a88b9d","3db3d775-b93a-4af5-a5f4-c127edf62f02","END-0064","END-0064-03","GH 30 min","Numeric","ng/mL","3","TRUE","TRUE","Active","","","CONFIGURED"
"38e8b771-c427-4b85-ac2c-6d941c3bf7f2","3db3d775-b93a-4af5-a5f4-c127edf62f02","END-0064","END-0064-04","GH 60 min","Numeric","ng/mL","4","TRUE","TRUE","Active","","","CONFIGURED"
"38faf21c-78b4-4e6d-baf7-44b424a86a11","3db3d775-b93a-4af5-a5f4-c127edf62f02","END-0064","END-0064-05","GH 90 min","Numeric","ng/mL","5","TRUE","TRUE","Active","","","CONFIGURED"
"a0176f8c-5e26-4685-a332-d8e8cede4172","3db3d775-b93a-4af5-a5f4-c127edf62f02","END-0064","END-0064-06","GH 120 min","Numeric","ng/mL","6","TRUE","TRUE","Active","","","CONFIGURED"
"1e2c4618-1b73-4fc3-9a0a-3b08ceae6c88","e6a3fe2c-fe2a-40ef-9da9-13c3a2872eeb","END-0065","END-0065-01","Hourly Body Weight","Numeric","kg","1","TRUE","TRUE","Active","","","CONFIGURED"
"b9e88fb3-a168-456f-961a-a54e26d2d296","e6a3fe2c-fe2a-40ef-9da9-13c3a2872eeb","END-0065","END-0065-02","Plasma Osmolality","Numeric","mOsm/kg","2","TRUE","TRUE","Active","","","CONFIGURED"
"e0d3f8c5-d087-4859-b152-253255022d0e","e6a3fe2c-fe2a-40ef-9da9-13c3a2872eeb","END-0065","END-0065-03","Urine Osmolality","Numeric","mOsm/kg","3","TRUE","TRUE","Active","","","CONFIGURED"
"d7f6c572-b73a-445b-a3a9-5a8070c220c8","e6a3fe2c-fe2a-40ef-9da9-13c3a2872eeb","END-0065","END-0065-04","Serum Sodium","Numeric","mmol/L","4","TRUE","TRUE","Active","","","CONFIGURED"
"9d5f3423-f68f-4952-92f7-9cef6acab819","e6a3fe2c-fe2a-40ef-9da9-13c3a2872eeb","END-0065","END-0065-05","Post-Desmopressin Urine Osmolality","Numeric","mOsm/kg","5","TRUE","TRUE","Active","","","CONFIGURED"
"819814a3-630a-42a8-a181-569605706777","81ee02db-2d78-4bd5-af4e-85f632c6dcf9","END-0066","END-0066","Free T4 by Equilibrium Dialysis","Numeric","ng/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"165badc2-ec7d-4f84-8bed-526c77259056","5d9d7789-8ed4-48fe-b1bd-e9cd17545d11","END-0067","END-0067","Reverse T3","Numeric","ng/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"3daaecb3-7dd9-44f3-aac2-5d67efd9d702","53a88d8b-9568-4d5f-8680-6120e8d714b9","END-0068","END-0068","Thyroxine Binding Globulin","Numeric","µg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"81e72409-f566-44eb-883e-1dc6b5cac4eb","cc407b27-84bc-419b-b97b-d3341a402772","END-0069","END-0069","IGF Binding Protein 1","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"5c16676e-f1a9-42c1-83e2-702e22a3ec65","206a4f9e-7b7a-43cb-bf45-b919fd7d6943","END-0070","END-0070","Free Cortisol, Serum","Numeric","µg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"5f261852-8358-4a3a-9910-351c83ca8e0a","33104656-1c5e-487b-be78-51aae739ee14","END-0071","END-0071","Salivary Cortisol, Morning","Numeric","µg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"2d17ce42-42a2-4784-ac2f-e6bacc38ec7a","7ac18f46-899c-42ce-8ef0-bb5d481554db","END-0072","END-0072","Salivary Cortisol, Midnight","Numeric","µg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"eee6a5a4-3076-4cc5-aea0-9414a3f5be6a","7b633aec-7993-472f-8175-03856b484374","END-0073","END-0073","17-Hydroxypregnenolone","Numeric","ng/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"81b5f090-58c0-460d-8720-8ec708d6f1b6","19441e09-6927-4c5f-bcb0-7276f52b03b8","END-0074","END-0074","11-Deoxycortisol","Numeric","ng/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"23d4ac2b-0248-424c-935b-2252ce1e358d","32e018d1-be80-486b-a617-cebbba0d0991","END-0075","END-0075","Deoxycorticosterone","Numeric","ng/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"12b587b8-5e78-42f9-9ff3-b2b6e734432a","55c35a24-aff8-49f7-a884-f4694022fe60","END-0076","END-0076","Pregnenolone","Numeric","ng/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"3f7146fc-773c-4072-aa4f-cf2ab049ac8a","d551c36a-1f28-4c65-91ec-8623a972d1eb","END-0077","END-0077","Estrone (E1)","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"b1f1977b-4e2f-4e04-8b97-83c881177ef9","bcb269a5-af8e-4bdc-9b43-b48dfc22d32d","END-0078","END-0078","Estriol (E3)","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"7d1a1eba-5505-4e0d-b5db-6c6bde26889c","16d1d2ee-5d82-45af-af16-60e43bcd3354","END-0079","END-0079","Dihydrotestosterone","Numeric","ng/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"c3b34a3d-2c56-46c3-af97-1e0e06e425ed","0b0416ac-dcfa-46ac-ac1b-d440bf050bd3","END-0080","END-0080","Free Testosterone by Equilibrium Dialysis","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"ddbbd118-ae4e-441a-a8c9-1e0d8467251d","5ad3a6a6-d335-454d-8e10-fe319e6d40cc","END-0081","END-0081","Inhibin A","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"a710e0b8-0519-4555-8461-c648193335a6","da41bfa6-3277-4a6a-af23-3c8a3c058ac0","END-0082","END-0082","Anti-Mullerian Hormone - Pediatric","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"4cdbf852-ce70-4979-a613-a39f0da776ad","7e93e4df-a71c-4006-9707-3f403b1851db","END-0083","END-0083","Proinsulin","Numeric","pmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"900dc9d9-4e1f-4e6e-8c89-bb6f51a518b1","6037d0a8-79a7-4615-b204-09534e7954ac","END-0084","END-0084","Glucagon","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"b539286b-cb82-4a0f-b336-514cf643fb35","1dde3a3e-4179-490e-a734-6d702d5d8739","END-0085","END-0085","Pancreatic Polypeptide","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"e4ca0625-0927-44e2-abb0-611222087b41","e87c363d-3b47-4089-af6b-1b559a9de613","GEN-0001","GEN-0001","Conventional Karyotyping - Peripheral Blood","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"7a21f50c-d20c-4221-a41c-f229294a8993","ffb15af5-06e8-456a-b33e-c3df3dc5b863","GEN-0002","GEN-0002","Conventional Karyotyping - Bone Marrow","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"69070cfc-66a4-48b4-be28-acb3a19a2643","8b6575e9-ac88-420f-907d-66bbb9951772","GEN-0003","GEN-0003","FISH - BCR/ABL1","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"21030928-dfb7-43d0-a06f-1df21851649c","6b7d4b5d-ec5b-406c-8bac-4e137df0bea6","GEN-0004","GEN-0004","FISH - PML/RARA","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"043ac191-0f2d-4668-925a-d675a5468141","f8d26658-d7f7-4c2a-8181-527aa1fc64a7","GEN-0005","GEN-0005","FISH - HER2","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"a6e2f2d4-5838-4a35-8bb5-4623f52ed363","713b5d84-d41d-4da0-8d43-087540ec2d15","GEN-0006","GEN-0006","FISH - ALK","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"59bdef0a-9835-45c8-ac59-6b8237834c09","78fdf86d-c8a1-4df8-92f3-054d86b6f3ac","GEN-0007","GEN-0007","FISH - ROS1","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
